name;datetime;tempmax;tempmin;temp;feelslikemax;feelslikemin;feelslike;dew;humidity;precip;precipprob;precipcover;preciptype;windspeed;winddir;sealevelpressure;cloudcover;visibility;conditions;description
MOROCCO;5/22/1994;22;12.7;18.1;22;12.7;18.1;15.3;84.2;0;0;0;;14.8;284;1016.6;80;9.1;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;5/23/1994;22.6;16;18.9;22.6;16;18.9;16.4;86;0;0;0;;18.4;322.8;1015.3;82.5;8.8;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;5/24/1994;23.2;14.4;19.5;23.2;14.4;19.5;16.1;81.2;0;0;0;;14.8;310.5;1016.6;82.5;9.8;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;5/25/1994;21.1;16;19.1;21.1;16;19.1;17.8;92.2;0;0;0;;14.8;342.2;1016.6;73.3;7.8;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;5/26/1994;22;18.2;20.3;22;18.2;20.3;17.2;83;0;0;0;;22.3;345.9;1016.1;83;8.5;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;5/27/1994;22;17.1;19.4;22;17.1;19.4;16.8;85.4;0.1;100;4.17;rain;18.4;343.6;1016;59.1;8.5;Rain, Partially cloudy;Partly cloudy throughout the day with early morning rain.
MOROCCO;5/28/1994;21.6;15.4;18.2;21.6;15.4;18.2;15.3;84.2;0;0;0;;18.4;345.7;1015.7;64;8.7;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;5/29/1994;21.1;15.1;18.4;21.1;15.1;18.4;16.4;88.5;0;0;0;;11.2;329.5;1014.1;86.3;7;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;5/30/1994;22;17.4;19.4;22;17.4;19.4;17.2;87.4;0;0;0;;14.8;337.6;1015;85;8.8;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;5/31/1994;22.2;15.6;18.5;22.2;15.6;18.5;16.1;86.6;0;0;0;;22.3;345.1;1018.5;72;9.2;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;06/01/1994;22;17.1;19.9;22;17.1;19.9;16.7;82.4;0;0;0;;18.4;322.9;1019.1;75.8;9.9;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;06/02/1994;23.6;14.1;18.6;23.6;14.1;18.6;14.2;77.7;0;0;0;;25.9;347.2;1022.2;32.5;9.3;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;06/03/1994;23.1;13.1;18.7;23.1;13.1;18.7;15.5;82.5;0;0;0;;22.3;339.1;1021.7;55.3;9.9;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;06/04/1994;23.9;15.2;20.4;23.9;15.2;20.4;17.1;82;0;0;0;;18.4;337.8;1019.2;44.4;8.7;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;06/05/1994;26.1;15.7;20.3;26.1;15.7;20.3;16.7;81.8;0;0;0;;14.8;333.4;1016.4;36.4;7.8;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;06/06/1994;27.7;16.2;22.5;28.3;16.2;22.6;18.3;79.1;0;0;0;;18.4;333.7;1014.3;77.3;7.4;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;06/07/1994;23.1;19.1;21.1;23.1;19.1;21.1;18.9;87.8;0;0;0;;18.4;311.4;1017;55.5;6.9;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;06/08/1994;24.1;17.4;20.4;24.1;17.4;20.4;18;86.8;0;0;0;;22.3;343.7;1018.4;80;5.9;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;06/09/1994;26.6;15.4;20.7;26.6;15.4;20.7;17.5;82.8;0;0;0;;25.9;11.8;1015.6;76.9;4.2;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;06/10/1994;38.1;21.1;27;38.2;21.1;27.2;16.7;56;0.5;100;4.17;rain;27.7;81.7;1010.3;33.3;7.7;Rain, Partially cloudy;Partly cloudy throughout the day with afternoon rain.
MOROCCO;06/11/1994;23.1;18.1;20.5;23.1;18.1;20.5;18.4;87.9;0;0;0;;29.5;303.8;1013.9;51.7;5.1;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;06/12/1994;24.1;18.1;20.7;24.1;18.1;20.7;18.8;89.2;0;0;0;;22.3;308.2;1015.6;65;5.8;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;6/13/1994;24.1;15.9;20.3;24.1;15.9;20.3;18.2;88.3;0;0;0;;16.6;319.8;1017.1;55;5.3;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;6/14/1994;23.4;16.7;21;23.4;16.7;21;17.8;83.2;0;0;0;;18.4;300;1018.6;76;6.5;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;6/15/1994;23.1;15.4;19.9;23.1;15.4;19.9;16.8;82.9;0;0;0;;18.4;311.1;1019.7;64.2;7.8;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;6/16/1994;22.9;16;19.8;22.9;16;19.8;17;84.1;0;0;0;;18.4;321.3;1017.3;65;7.9;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;6/17/1994;23.1;17.1;20.1;23.1;17.1;20.1;17.1;83.5;0;0;0;;18.4;300.6;1017.1;68.8;9.8;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;6/18/1994;24.1;15.4;20.7;24.1;15.4;20.7;16;75.6;0;0;0;;25.9;330.5;1019.5;30.9;9.5;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;6/19/1994;24.1;15.1;20;24.1;15.1;20;16.8;83;0;0;0;;22.3;337.2;1020.5;35.5;8.8;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;6/20/1994;23.1;19.2;21.2;23.1;19.2;21.2;17.5;79.4;0;0;0;;18.4;307;1020.8;73.8;8.9;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;6/21/1994;25.1;14.9;20.7;25.1;14.9;20.7;17.8;84.1;0;0;0;;25.9;339.4;1020.5;36.7;9.2;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;6/22/1994;29.1;14.6;23.1;31.4;14.6;23.5;17;72.1;0;0;0;;22.3;229.9;1010.5;0;7.7;Clear;Clear conditions throughout the day.
MOROCCO;6/23/1994;24.3;18.6;21.2;24.3;18.6;21.2;18.7;86.1;0;0;0;;18.4;250.4;1012.9;20;5.8;Clear;Partly cloudy throughout the day.
MOROCCO;6/24/1994;24.7;18.1;21.9;24.7;18.1;21.9;18;79.4;0;0;0;;22.3;268;1015;63;6.3;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;6/25/1994;22;17.4;20.5;22;17.4;20.5;15.4;73.5;0;0;0;;22.3;330.5;1018.2;68.2;8.1;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;6/26/1994;24.3;13.1;19.1;24.3;13.1;19.1;15;78.4;0;0;0;;18.4;290.1;1015.6;18.9;8.9;Clear;Clear conditions throughout the day.
MOROCCO;6/27/1994;25.1;16;20.4;25.1;16;20.4;16.8;80.8;0;0;0;;18.4;231.7;1014.2;3.8;7.7;Clear;Clear conditions throughout the day.
MOROCCO;6/28/1994;25.1;18.1;22.2;25.1;18.1;22.2;18.2;79;0;0;0;;14.8;261.5;1015.5;60;6.4;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;6/29/1994;26.1;19.6;22.6;26.1;19.6;22.6;19.1;81.4;0;0;0;;14.8;260.7;1015.6;39;5.8;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;6/30/1994;26.1;20.6;23.4;26.1;20.6;23.4;19.1;77.8;0;0;0;;18.4;263.7;1016.2;32.5;7.4;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;07/01/1994;24.7;20.4;22.5;24.7;20.4;22.5;19.2;81.9;0;0;0;;14.8;269.2;1014;53;6.7;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;07/02/1994;26.2;20.1;23.7;26.2;20.1;23.7;19.8;79.5;0;0;0;;14.8;280.5;1013.3;47;6.1;Partially cloudy;Clearing in the afternoon.
MOROCCO;07/03/1994;30.1;20.6;24.3;31;20.6;24.5;19.2;75.5;0;0;0;;22.3;335.1;1015.2;34.4;7.4;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;07/04/1994;32.1;20.1;24.5;31.8;20.1;24.8;18.8;73.5;0;0;0;;14.8;281.4;1017.6;22.2;8.5;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;07/05/1994;32.2;19.1;25.1;36.9;19.1;26.3;18.7;69;0;0;0;;22.3;324.5;1018.7;1.4;9.2;Clear;Clear conditions throughout the day.
MOROCCO;07/06/1994;30.4;18.6;24.1;33.5;18.6;25.1;19;74.7;0;0;0;;22.3;351.6;1018.8;2;8.7;Clear;Clear conditions throughout the day.
MOROCCO;07/07/1994;27.7;19.1;23.5;30.3;19.1;24;19.3;77.5;0;0;0;;22.3;331.2;1018.1;27;10.2;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;07/08/1994;27.1;17.6;22.7;29.3;17.6;22.9;20.4;87.4;0;0;0;;14.8;310.6;1018.1;38;6.6;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;07/09/1994;28.1;18.9;23.2;30.8;18.9;23.6;20;83.2;0;0;0;;18.4;323.3;1017.5;29;6.6;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;07/10/1994;34.4;20.1;26.4;44.3;20.1;28.4;21.4;76.5;0;0;0;;25.9;8;1014.7;36.4;6.7;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;07/11/1994;28.4;21.6;24.9;32.3;21.6;25.7;22.2;85.6;0;0;0;;18.4;261.4;1013.1;51.8;6.2;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;07/12/1994;26.7;20.1;22.7;26.7;20.1;22.7;21;90.9;0;0;0;;22.3;293.5;1016.4;31.8;6.3;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;7/13/1994;25.6;15.6;21.4;25.6;15.6;21.4;19.9;91.5;0;0;0;;22.3;318.4;1015.9;20;7.2;Clear;Partly cloudy throughout the day.
MOROCCO;7/14/1994;31.7;21.1;25.5;34.3;21.1;26.2;19.9;74.4;0;0;0;;29.5;89.1;1014.9;70;5.9;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;7/15/1994;30.1;21.6;24.8;35.6;21.6;25.9;21;80.1;0;0;0;;29.5;235;1013.6;70;5.8;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;7/16/1994;29.1;20.1;22.3;29.2;20.1;22.4;18.5;80;0;0;0;;18.4;300.7;1017.4;63.6;7.9;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;7/17/1994;25.9;18.3;22.5;25.9;18.3;22.5;20;86.1;0;0;0;;18.4;329.3;1016.6;22.2;8.3;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;7/18/1994;28.1;18.1;23.2;32.8;18.1;24.2;21;88.2;0;0;0;;18.4;327.1;1015.7;35;7.2;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;7/19/1994;31.1;20.4;25.8;35.2;20.4;26.8;20.2;73.3;0;0;0;;14.8;280.1;1015.1;35.5;7.3;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;7/20/1994;29.1;19.1;24.2;31.4;19.1;24.7;20.3;79.8;0;0;0;;18.4;300;1014.1;30;6.3;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;7/21/1994;25.7;17.9;21.7;25.7;17.9;21.7;19.3;86.8;0;0;0;;18.4;328.4;1014.1;57.7;6;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;7/22/1994;26.4;19.1;22.9;26.4;19.1;22.9;19.4;81.5;0;0;0;;18.4;326.8;1014.2;63;7.5;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;7/23/1994;27.1;18.9;23.2;28.6;18.9;23.4;19.8;82.5;0;0;0;;18.4;290.9;1013.9;51.3;5.3;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;7/24/1994;26.1;18.6;22.6;26.1;18.6;22.6;19.4;82.5;0;0;0;;18.4;265.5;1015.3;65;5.3;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;7/25/1994;24.1;18.7;22.1;24.1;18.7;22.1;17.2;74;0;0;0;;18.4;260.8;1016.9;63;9.1;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;7/26/1994;24.3;15.7;20.7;24.3;15.7;20.7;17.4;82.1;0;0;0;;14.8;258.2;1016.2;24.4;8.9;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;7/27/1994;25.1;17.7;21.6;25.1;17.7;21.6;18.5;83.4;0;0;0;;18.4;241.9;1014.6;55.5;5.9;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;7/28/1994;26.2;21.1;23.4;26.2;21.1;23.4;18.6;75.2;0;0;0;;18.4;251.1;1013.3;50.9;6.8;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;7/29/1994;26.1;21.1;23.3;26.1;21.1;23.3;18.3;74.1;0;0;0;;18.4;253.7;1013.7;72.7;6.6;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;7/30/1994;22;20.1;21;22;20.1;21;18;82.9;0;0;0;;18.4;277.4;1015.1;90;6.5;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;7/31/1994;24.3;18.9;22.1;24.3;18.9;22.1;15.6;67.6;0.5;100;4.17;rain;22.3;296;1018.3;51.8;9.8;Rain, Partially cloudy;Clearing in the afternoon with morning rain.
MOROCCO;08/01/1994;25.4;16.6;21.9;25.4;16.6;21.9;17.2;75.1;0;0;0;;25.9;327.6;1017;52.9;10.2;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;08/02/1994;24.2;16;20.5;24.2;16;20.5;16.9;81;0;0;0;;18.4;309.8;1014.4;43.3;8.1;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;08/03/1994;25.1;18.6;21.7;25.1;18.6;21.7;19;85.3;0;0;0;;18.4;253.5;1013.2;45.6;7.6;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;08/04/1994;24.1;22;22.9;24.1;22;22.9;20.2;85;0;0;0;;14.8;304.1;1017.4;60;8;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;08/05/1994;27.6;20.6;23.9;29.6;20.6;24.2;21.1;85.3;0;0;0;;18.4;304.8;1017.4;72.1;6.4;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;08/06/1994;28.7;22;23.9;30.8;22;24.1;21.6;87.7;0;0;0;;18.4;322.2;1017.2;90;7;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;08/07/1994;27.7;20.1;23.3;29.2;20.1;23.5;19.5;81;0;0;0;;14.8;302.2;1016.1;13.8;7.5;Clear;Clear conditions throughout the day.
MOROCCO;08/08/1994;28.1;20.1;24;29.7;20.1;24.4;19.5;77.6;0;0;0;;18.4;292.3;1016.7;57.5;7.5;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;08/09/1994;26.1;19.6;22.6;26.1;19.6;22.6;19.5;83.2;0;0;0;;25.9;317.5;1016.6;46.5;8.5;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;08/10/1994;25.7;19.1;21.8;25.7;19.1;21.8;17.5;77.4;0;0;0;;29.5;349.2;1016;46.9;10.3;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;08/11/1994;26.1;18.1;22.4;26.1;18.1;22.4;18.9;80.8;0;0;0;;29.5;348;1015.9;34.2;9.3;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;08/12/1994;27.1;18.6;23;29.3;18.6;23.2;20.2;84.7;0;0;0;;22.3;290;1014.2;40.6;8.5;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;8/13/1994;26.1;21.1;22.8;26.1;21.1;22.8;20.1;84.9;0;0;0;;25.9;294.2;1014.6;39.5;7.9;Partially cloudy;Clearing in the afternoon.
MOROCCO;8/14/1994;24.1;18.3;21.4;24.1;18.3;21.4;19.1;86.3;0;0;0;;18.4;275.6;1014.5;51.2;6.6;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;8/15/1994;25.1;17.1;22.3;25.1;17.1;22.3;20.4;89.6;0;0;0;;14.8;300.2;1015.7;47.3;6.2;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;8/16/1994;25.4;22;23.1;25.4;22;23.1;21.3;89.8;0;0;0;;22.3;283.8;1016.7;96.1;4.1;Overcast;Cloudy skies throughout the day.
MOROCCO;8/17/1994;26.1;21.1;23.9;26.1;21.1;23.9;21.2;85.4;0;0;0;;18.4;302.4;1016.8;55;5.1;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;8/18/1994;33.1;19.6;25.4;38.2;19.6;26.8;20.4;75.3;0;0;0;;18.4;333.1;1015.1;28.2;6.5;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;8/19/1994;30.1;19.4;24.5;34.1;19.4;25.2;21.4;83.3;0;0;0;;25.9;262;1012.6;70.5;5.7;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;8/20/1994;25.1;21.6;22.8;25.1;21.6;22.8;20;84.4;0;0;0;;18.4;252.8;1013.3;97.3;5.2;Overcast;Cloudy skies throughout the day.
MOROCCO;8/21/1994;25.1;20.1;22.6;25.1;20.1;22.6;18.8;79.3;0;0;0;;22.3;322.2;1014.7;72.6;8.1;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;8/22/1994;25.1;20.1;22.4;25.1;20.1;22.4;19.1;81.4;0;0;0;;18.4;313.8;1017.5;71;8.7;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;8/23/1994;25.1;19.1;22.2;25.1;19.1;22.2;19.8;86.2;0;0;0;;18.4;303.8;1019.7;41.7;8.6;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;8/24/1994;26.1;16.9;22.1;26.1;16.9;22.1;20.3;89.5;0;0;0;;18.4;313.8;1020.3;41.3;8.7;Partially cloudy;Clearing in the afternoon.
MOROCCO;8/25/1994;25.1;14.9;20.7;25.1;14.9;20.7;18.2;86.6;0;0;0;;22.3;315.1;1017.1;24.3;9;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;8/26/1994;26.1;16;21.6;26.1;16;21.6;18.3;82.9;0;0;0;;18.4;267.7;1013;16.4;8.4;Clear;Clear conditions throughout the day.
MOROCCO;8/27/1994;27.1;17.1;22;28.9;17.1;22;19.2;85;0;0;0;;14.8;257.1;1014.3;22.3;8.3;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;8/28/1994;26.1;20.1;22.9;26.1;20.1;22.9;19.2;80.4;0;0;0;;14.8;269;1016;53.5;5.6;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;8/29/1994;25.1;20.9;22.5;25.1;20.9;22.5;18.4;77.7;0;0;0;;14.8;269.1;1016.3;59.4;6.5;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;8/30/1994;24.9;19.9;22.5;24.9;19.9;22.5;17.9;75.5;0;0;0;;18.4;280;1016.2;71.8;8.8;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;8/31/1994;26.1;20.9;22.7;26.1;20.9;22.7;17.8;74;0;0;0;;18.4;309.6;1016;65.2;9.5;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;09/01/1994;25.1;18.1;22.1;25.1;18.1;22.1;17.4;75.5;0;0;0;;22.3;344.4;1015.6;30;10.3;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;09/02/1994;26.4;15.9;20.4;26.4;15.9;20.4;15.9;77.2;0;0;0;;18.4;328.6;1016.7;18.3;9.1;Clear;Clear conditions throughout the day.
MOROCCO;09/03/1994;26.6;16.7;22;26.6;16.7;22;17.8;78.7;0;0;0;;18.4;291.7;1018.5;10;7.7;Clear;Clear conditions throughout the day.
MOROCCO;09/04/1994;25.2;17.1;21.7;25.2;17.1;21.7;18.9;84.8;0;0;0;;18.4;277.7;1020;72;7.8;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;09/05/1994;27.1;16;22.8;29.7;16;23.1;19.5;82;0;0;0;;29.5;339.5;1016;37.3;8.3;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;09/06/1994;31.1;17.6;25.2;40.1;17.6;26.2;18.7;69.3;0;0;0;;22.3;315.8;1011.7;12.5;9.3;Clear;Clear conditions throughout the day.
MOROCCO;09/07/1994;25.1;20.1;22.5;25.1;20.1;22.5;20.3;87.7;0;0;0;;22.3;237.9;1012.6;77.1;5.9;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;09/08/1994;25.1;17.1;21.2;25.1;17.1;21.2;18;82.8;0;0;0;;22.3;297.2;1016.8;57.6;7.7;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;09/09/1994;25.1;15.1;20.5;25.1;15.1;20.5;16.7;79.2;0;0;0;;25.9;335.2;1019.9;13;9.6;Clear;Clear conditions throughout the day.
MOROCCO;09/10/1994;26.1;13.9;19.7;26.1;13.9;19.7;17.2;86.2;0;0;0;;18.4;323.4;1020;25;8.9;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;09/11/1994;25.4;15.7;20.7;25.4;15.7;20.7;18.8;89.6;0;0;0;;18.4;251.2;1017.7;49.4;6.1;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;09/12/1994;25.1;18.1;21.5;25.1;18.1;21.5;19.3;88;0;0;0;;18.4;302.4;1017.3;60.8;5.9;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;9/13/1994;24.6;16;19.7;24.6;16;19.7;17.3;86.7;0;0;0;;25.9;327.2;1018.5;48.9;7.5;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;9/14/1994;24.1;15.1;19.7;24.1;15.1;19.7;16;80;0;0;0;;25.9;348.1;1019.6;48.1;9.8;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;9/15/1994;24.1;13.1;18.2;24.1;13.1;18.2;13.5;76.1;0;0;0;;31.3;340.6;1019.9;7.8;9.8;Clear;Clear conditions throughout the day.
MOROCCO;9/16/1994;24.1;12.1;18.6;24.1;12.1;18.6;15.3;82.2;0;0;0;;22.3;303.1;1018.9;30.8;9.2;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;9/17/1994;25.1;16.7;20.8;25.1;16.7;20.8;18.5;86.8;0;0;0;;22.3;319.7;1018.3;66.1;7.7;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;9/18/1994;26.4;13.4;19.9;26.4;13.4;19.9;16.6;82.8;0;0;0;;22.3;358.8;1013.9;13.6;7.3;Clear;Clear conditions throughout the day.
MOROCCO;9/19/1994;29.1;16;22.4;29.9;16;22.6;16.1;69.4;0;0;0;;22.3;306.5;1011.8;7.5;9.2;Clear;Clear conditions throughout the day.
MOROCCO;9/20/1994;25.9;16;19.4;25.9;16;19.4;17.1;87.3;0;0;0;;14.8;222.5;1012.4;30.8;5.8;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;9/21/1994;21.1;16.2;19.2;21.1;16.2;19.2;15.7;80.8;0;0;0;;22.3;248.4;1010.6;68.6;7.1;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;9/22/1994;22;15.4;18.5;22;15.4;18.5;13;71.3;0;0;0;;25.9;251.1;1009.8;73.6;9.2;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;9/23/1994;21.9;13.6;17.1;21.9;13.6;17.1;13.7;81.4;1.1;100;8.33;rain;18.4;215.9;1013.6;57.7;9;Rain, Partially cloudy;Partly cloudy throughout the day with rain clearing later.
MOROCCO;9/24/1994;22.2;11.6;16.5;22.2;11.6;16.5;13.1;81.7;0;0;0;;22.3;24;1016.8;40.9;8.8;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;9/25/1994;22.4;12.9;17;22.4;12.9;17;14.2;84.7;0;0;0;;18.4;334.5;1018.7;42;8.8;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;9/26/1994;21.4;13.4;16.5;21.4;13.4;16.5;14.3;87.7;0;0;0;;22.3;180.9;1018.5;27.1;6.9;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;9/27/1994;22.2;12.1;17.1;22.2;12.1;17.1;14.2;84.7;0;0;0;;22.3;234;1016.3;29.2;8;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;9/28/1994;22;12.9;17.5;22;12.9;17.5;14.8;85.2;0;0;0;;14.8;280.4;1013.9;63.6;5.6;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;9/29/1994;22.6;16.7;19.4;22.6;16.7;19.4;16.2;82.1;0;0;0;;18.4;234.4;1013.3;48;7.4;Partially cloudy;Clearing in the afternoon.
MOROCCO;9/30/1994;22.9;16.4;19.5;22.9;16.4;19.5;15.5;79;0;0;0;;18.4;238.1;1015.6;49;7.7;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;10/01/1994;23.1;12.9;17.9;23.1;12.9;17.9;14.8;83.4;0;0;0;;18.4;327.2;1019;41.8;7.2;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;10/02/1994;23.1;13.4;18.9;23.1;13.4;18.9;15.8;83;0;0;0;;22.3;320.5;1019.4;47;5.8;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;10/03/1994;22.4;15.1;18.5;22.4;15.1;18.5;16.7;89.3;0;0;0;;14.8;271.9;1017.6;66.7;3.3;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;10/04/1994;23.4;13.1;18.7;23.4;13.1;18.7;16.4;87.6;0;0;0;;18.4;293.6;1016;35.4;5;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;10/05/1994;23.1;16;18.8;23.1;16;18.8;15.7;83.1;0;0;0;;14.8;39.8;1013.3;49;8.4;Partially cloudy;Clearing in the afternoon.
MOROCCO;10/06/1994;23.1;13.7;18.2;23.1;13.7;18.2;15.5;85.5;0;0;0;;14.8;225.8;1012.2;45;7.8;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;10/07/1994;23.2;17.1;20.3;23.2;17.1;20.3;17.1;82.7;0.1;100;4.17;rain;25.9;246.5;1010.4;60;7.8;Rain, Partially cloudy;Partly cloudy throughout the day with early morning rain.
MOROCCO;10/08/1994;25.1;17.4;22;25.1;17.4;22;17.8;78.2;0;0;0;;25.9;305.4;1009.5;66.7;8.1;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;10/09/1994;25.7;16.4;21;25.7;16.4;21;17.9;83.5;0;0;0;;18.4;241.3;1008.9;55;7.9;Partially cloudy;Becoming cloudy in the afternoon.
MOROCCO;10/10/1994;23.6;18.1;20.4;23.6;18.1;20.4;18.1;87;10;100;8.33;rain;14.8;263.5;1012.3;63.3;8.3;Rain, Partially cloudy;Partly cloudy throughout the day with rain clearing later.
MOROCCO;10/11/1994;25.1;15.1;19.8;25.1;15.1;19.8;16.6;82.7;0;0;0;;14.8;332.3;1017.1;50;8.8;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;10/12/1994;24.2;15.1;19.5;24.2;15.1;19.5;16.2;82.2;0;0;0;;22.3;344.2;1021.1;48;8.5;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;10/13/1994;24.1;15.1;19.8;24.1;15.1;19.8;16.9;83.6;0;0;0;;14.8;277.2;1021.8;55;9.3;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;10/14/1994;23.1;16.9;19.8;23.1;16.9;19.8;18.6;92.7;0;0;0;;14.8;236.3;1020.3;73.3;4.8;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;10/15/1994;24.1;17.9;21.1;24.1;17.9;21.1;17.8;82.4;0;0;0;;18.4;235.2;1019;55.8;8.4;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;10/16/1994;23.2;19.2;20.8;23.2;19.2;20.8;17.6;82;0;0;0;;14.8;267.1;1018.9;82.2;6.9;Partially cloudy;Partly cloudy throughout the day.
